state,stay,flap
988,0.00000000,0.00000000
989,0.18460388,0.00000000
990,0.00000000,0.00000000
991,1.93898016,0.58899923
992,0.27788964,0.00000000
993,0.00000000,0.00000000
994,0.00000000,0.00000000
995,0.00000000,0.00000000
996,0.00000000,0.00000000
997,0.00000000,0.00000000
998,0.00000000,0.00000000
999,0.00000000,0.00000000
1000,0.00000000,0.00000000
1001,0.00000000,0.00000000
1002,0.00000000,0.00000000
1003,0.16399587,0.00000000
1004,0.17628241,0.00000000
1005,0.00000000,0.70540560
1006,0.17586750,0.46740635
1007,0.00000000,0.00000000
1008,0.00000000,0.00000000
1009,0.00000000,0.00000000
1010,0.00000000,0.00000000
1011,0.17188893,0.00000000
1012,12.67633967,2.75010011
1013,14.77446490,0.00000000
1014,14.72250585,0.00000000
1015,7.27283897,0.00000000
1016,9.04618066,0.00000000
1017,14.47433883,2.73151713
1018,0.23423803,13.63659124
1019,14.88681501,0.00000000
1020,14.26063972,4.46694166
1021,3.38186115,0.00000000
1022,20.33292858,0.00000000
1023,10.17216450,0.00000000
1024,12.29441517,0.00000000
1025,14.77371070,6.84701294
1026,14.63315600,10.02102917
1027,15.35202158,6.66070618
1028,14.27808691,2.62884117
1029,15.44635966,10.50639634
1030,2.52058618,17.60097693
1031,14.94873545,9.11549666
1032,4.62544218,16.74714776
1033,6.44879213,0.25968627
1034,5.12166071,0.00000000
1035,7.10825067,0.00000000
1036,19.23735974,17.94252467
1037,16.47136625,12.14624679
1038,5.95487478,17.08289777
1039,15.03074763,8.48131478
1040,14.57137003,12.36434587
1041,14.68848113,16.93320832
1042,14.72967827,8.20829026
1043,16.65527271,16.11881202
1044,15.49680940,10.98546395
1045,15.31138137,14.10138645
1046,14.33750691,5.26086153
1047,14.11827610,6.73681832
1048,0.64538487,16.18992657
1049,2.41687757,13.36046626
1050,18.88261007,9.49692826
1051,16.51170859,8.20669295
1052,16.61752736,13.63815599
1053,15.13564418,12.54614019
1054,14.86080251,10.98259089
1055,15.87878397,0.00000000
1056,14.67531518,12.03173500
1057,15.63203960,13.17375701
1058,15.25323223,6.62800331
1059,15.00827889,10.08685625
1060,7.39062408,1.20273631
1061,2.65575120,0.00000000
1062,0.00000000,14.91037575
1063,12.72828397,12.11038569
1064,2.95334625,0.00000000
1065,0.48161689,0.00000000
1066,16.22983082,13.04232122
1067,15.54097134,9.80151013
1068,14.92364122,17.12771613
1069,13.89245427,4.87412010
1070,12.48272517,8.48663915
1071,15.53783607,6.81078257
1072,14.23142623,16.34655435
1073,11.94374072,17.40625349
1074,0.18020500,0.41354951
1075,0.00000000,0.00000000
1076,2.87779440,0.00000000
1077,12.72366313,12.18821242
1078,0.00000000,0.00000000
1079,0.00000000,0.00000000
1080,14.61722925,2.58969318
1081,13.04489677,0.55513124
1082,11.44476484,0.00000000
1083,0.17629717,16.81588785
1084,11.99107822,1.51650095
1085,7.04966672,0.00000000
1086,15.15400412,0.73955093
1087,15.73632429,3.58888259
1088,0.67089815,0.00000000
1089,0.00000000,0.00000000
1090,3.14677574,0.27755868
1091,13.17549315,12.81316929
1092,0.00000000,0.00000000
1093,0.00000000,0.00000000
1094,12.99772690,0.00000000
1095,13.00346563,0.47026784
1096,5.28751407,0.00000000
1097,15.82797105,7.64533131
1098,14.74982941,0.00000000
1099,11.40707776,0.00000000
1100,11.10261174,5.12001293
1101,15.64193513,6.97067107
1102,0.69621370,0.00000000
1103,0.00000000,0.00000000
1104,0.77211420,0.00000000
1105,13.28312732,10.64178358
1106,0.00000000,0.00000000
1107,0.00000000,0.00000000
1108,17.87041677,2.73689409
1109,17.36262083,10.07540902
1110,16.79811382,11.71759987
1111,16.56461521,9.98165966
1112,15.06354460,2.78795984
1113,15.51962335,9.56289773
1114,8.07244593,17.85760411
1115,16.54531333,15.15232749
1116,16.12900971,2.57664881
1117,0.00000000,3.89643237
1118,0.00000000,0.00000000
1119,0.00000000,13.67219194
1120,20.93712978,18.09026186
1121,16.84952422,13.84182473
1122,17.36600083,14.41605133
1123,17.12981462,14.60733950
1124,16.17086500,17.56301600
1125,16.69919437,15.00483580
1126,13.97216244,17.04989720
1127,16.93797936,17.78540652
1128,17.37097670,17.00913164
1129,17.47411249,16.37385254
1130,16.20839424,9.65268127
1131,15.84643446,6.03921243
1132,16.98006063,0.32863577
1133,11.23487891,14.41603024
1134,20.00540980,15.97077874
1135,16.99142404,13.86015248
1136,17.46478540,13.65531041
1137,17.27172593,5.00519106
1138,17.47151948,11.91346610
1139,16.83780796,5.92529591
1140,17.60503005,13.58736411
1141,17.72076463,9.40847230
1142,17.45064251,4.64280666
1143,17.33510032,1.50071649
1144,16.76920844,4.70949726
1145,15.41551649,1.46878648
1146,16.22574105,0.00000000
1147,14.15481671,10.97822587
1148,0.00000000,0.00000000
1149,0.00000000,0.00000000
1150,0.00000000,0.00000000
1151,0.00000000,0.00000000
1152,0.00000000,0.00000000
1153,0.00000000,0.00000000
1154,0.00000000,0.00000000
1155,0.00000000,0.00000000
1156,0.00000000,0.00000000
1157,0.23125319,0.00000000
1158,0.45434927,0.00000000
1159,1.69141713,0.89136439
1160,0.42635625,0.37954533
1161,0.00000000,0.00000000
1162,0.00000000,0.00000000
1163,0.00000000,0.00000000
1164,0.00000000,0.00000000
1165,0.00000000,0.00000000
1166,0.00000000,0.00000000
1167,0.00000000,0.00000000
1168,0.00000000,0.00000000
1169,0.00000000,0.00000000
1170,0.00000000,0.00000000
1171,0.00000000,0.00000000
1172,0.00000000,0.00000000
1173,1.98731125,0.00000000
1174,0.41503559,0.00000000
1175,0.26353300,0.00000000
1176,0.00000000,0.00000000
1177,0.00000000,0.00000000
1178,0.00000000,0.00000000
1179,0.00000000,0.00000000
1180,5.03353456,0.00000000
1181,6.76463037,0.00000000
1182,11.98332814,0.00000000
1183,0.86041845,2.72752280
1184,1.35199239,0.00000000
1185,12.42939581,0.00000000
1186,9.23786364,0.00000000
1187,14.81394639,4.87785774
1188,13.44262107,0.00000000
1189,1.66880201,13.35282900
1190,0.00000000,0.00000000
1191,0.00000000,0.00000000
1192,2.43089451,0.00000000
1193,0.19755293,17.15866094
1194,14.73599020,4.90288634
1195,14.26173584,4.67581836
1196,3.34721615,16.45148775
1197,15.14852850,10.26427563
1198,16.75871956,2.68533066
1199,14.80009535,4.95180973
1200,16.17109504,0.00000000
1201,1.12401082,16.55094005
1202,3.87642346,16.90979201
1203,10.10117887,15.10163369
1204,20.34993660,13.60980372
1205,16.63277053,8.32946016
1206,15.83727082,8.44748855
1207,14.90140169,9.91812739
1208,14.64979176,9.27160945
1209,16.01433680,15.40006267
1210,14.88954182,2.66819850
1211,16.40770034,13.31321107
1212,15.50850140,13.61011320
1213,16.23164040,17.68155220
1214,15.27757139,17.15846491
1215,13.72755288,16.78651206
1216,10.78293933,16.77064263
1217,10.42815860,15.18867614
1218,19.72973544,12.80588612
1219,16.92541999,10.53627034
1220,16.62825168,4.09860444
1221,15.28708785,13.37322754
1222,14.85267241,9.17881410
1223,15.79034195,4.62814042
1224,15.06702356,12.62975202
1225,16.00051260,15.02359380
1226,15.76171337,13.27704905
1227,16.00901267,4.49820555
1228,5.42046901,0.00000000
1229,16.61133422,9.10839187
1230,14.54895856,4.46176297
1231,13.02527539,10.88614538
1232,18.31570378,13.30900777
1233,16.62957922,3.35732723
1234,16.62903083,16.75667753
1235,15.65610498,13.74279270
1236,15.71815401,15.65412089
1237,13.97184941,6.34510759
1238,15.78358917,16.86296331
1239,15.76606364,14.72564072
1240,15.77318548,17.64188876
1241,14.55989929,17.66508080
1242,5.04495453,0.00000000
1243,3.38701354,0.00000000
1244,11.77754945,0.00000000
1245,13.28868148,11.81778418
1246,0.00000000,0.00000000
1247,0.52923736,0.00000000
1248,17.21999232,15.60681043
1249,16.30139420,14.77789717
1250,15.54083733,15.78323208
1251,14.30017642,8.08805869
1252,16.85535710,11.32045612
1253,16.04883327,13.27495891
1254,17.11515611,12.60438734
1255,17.27242521,14.58405950
1256,0.00000000,0.00000000
1257,0.00000000,0.00000000
1258,0.22536978,4.72183971
1259,13.97474332,12.88934330
1260,0.00000000,0.00000000
1261,0.23890225,0.00000000
1262,17.77490400,13.96353322
1263,17.08398083,14.95988654
1264,16.44854803,14.87388095
1265,16.09449077,12.59091010
1266,17.04466283,6.52438348
1267,16.62539548,9.25152970
1268,6.81585280,17.62218039
1269,17.39103035,13.93861020
1270,1.42820121,0.00000000
1271,0.00000000,0.00000000
1272,0.00000000,0.00000000
1273,14.30893622,11.64864627
1274,20.45382290,10.79739653
1275,16.79712936,9.13054312
1276,17.88885395,15.68841930
1277,17.65000112,16.62748288
1278,17.17624858,15.91560433
1279,16.62689202,15.34097310
1280,18.42564087,8.46715922
1281,17.30645109,16.51333524
1282,17.93310452,16.25910971
1283,17.88514259,17.11457640
1284,4.49870334,16.46777816
1285,3.87557773,16.33635760
1286,0.84296096,0.00000000
1287,14.17776058,11.11759871
1288,19.38734582,18.27332395
1289,16.91886060,15.30522797
1290,16.94886904,14.46251397
1291,17.73620049,4.58733832
1292,16.83027020,15.60023338
1293,16.97582480,13.93795254
1294,17.84915995,15.92359306
1295,18.45541666,16.71063157
1296,17.81551327,16.59711313
1297,17.77198243,9.42347031
1298,9.55183698,16.95385284
1299,16.25079920,6.72488019
1300,3.53899546,16.95008273
1301,14.54266269,9.35469025
1302,18.48445754,0.00000000
1303,16.83544544,0.00000000
1304,16.79152563,10.02754191
1305,5.06806757,17.76142534
1306,17.89473022,1.43643736
1307,17.20576098,2.76653349
1308,17.40001896,13.50991880
1309,18.29281070,5.19768064
1310,17.93045109,5.71299309
1311,17.63886935,5.13873408
1312,17.17331929,10.22975822
1313,16.59979163,2.75167570
1314,16.69550749,12.13554435
1315,11.33768145,15.21982116
1316,0.00000000,0.00000000
1317,0.00000000,0.00000000
1318,0.00000000,0.00000000
1319,0.00000000,0.00000000
1320,0.00000000,0.00000000
1321,0.00000000,0.00000000
1322,0.00000000,0.00000000
1323,0.00000000,0.00000000
1324,0.00000000,0.00000000
1325,0.00000000,0.00000000
1326,0.76457561,0.00000000
1327,1.60637836,0.56691260
1328,0.00000000,0.63455043
1329,0.00000000,0.00000000
1330,0.00000000,0.00000000
1331,0.00000000,0.00000000
1332,0.00000000,0.00000000
1333,0.00000000,0.00000000
1334,0.00000000,0.00000000
1335,0.00000000,0.00000000
1336,0.24441157,0.00000000
1337,0.00000000,0.00000000
1338,0.00000000,0.00000000
1339,0.00000000,0.00000000
1340,0.54178591,0.00000000
1341,1.47716857,0.33448880
1342,1.34018534,0.34295932
1343,0.00000000,0.00000000
1344,0.00000000,0.00000000
1345,0.00000000,0.00000000
1346,0.00000000,0.00000000
1347,0.00000000,0.00000000
1348,2.06637868,0.00000000
1349,1.31181312,0.00000000
1350,7.58992175,0.00000000
1351,0.00000000,0.00000000
1352,0.00000000,0.00000000
1353,1.23165775,0.00000000
1354,5.46343103,0.00000000
1355,14.71494370,0.00000000
1356,11.69780899,0.00000000
1357,-5.00573093,6.64865199
1358,0.00000000,0.00000000
1359,0.00000000,0.00000000
1360,-16.00000000,2.75408540
1361,14.13516151,0.00000000
1362,14.42303944,6.25452121
1363,14.66775081,2.61561832
1364,16.70344249,6.67331303
1365,13.79468989,6.46000001
1366,16.39542170,0.00000000
1367,15.43035678,11.67696305
1368,2.59011817,16.91892430
1369,16.38213201,0.00000000
1370,17.04275600,12.53590193
1371,1.39071485,14.29867227
1372,20.28998564,10.10155273
1373,17.60815345,0.00000000
1374,16.67401213,2.17522287
1375,15.61573495,4.80065084
1376,15.12959938,7.70511982
1377,16.35274336,14.91223488
1378,16.23904682,4.64726829
1379,16.44088131,10.74397415
1380,7.15581235,16.79333982
1381,17.67481074,15.12814541
1382,17.22155921,16.40919062
1383,16.87790721,8.45079421
1384,6.12146993,16.39388255
1385,15.31531053,6.69836469
1386,20.10800307,10.66643452
1387,17.29197444,11.36196851
1388,16.89181727,11.28256607
1389,15.56524513,7.06294072
1390,15.31116506,8.28781599
1391,15.61285165,11.27524513
1392,15.37433920,6.65391879
1393,16.27633748,13.06388021
1394,16.02236846,14.02322542
1395,16.98496682,13.66375201
1396,17.42314994,12.01709630
1397,17.06309378,15.68609880
1398,16.97916334,7.33956869
1399,14.88675948,11.46952321
1400,18.99426636,15.79335393
1401,17.44775699,13.40292291
1402,17.46970061,12.20012261
1403,16.11189850,12.83129695
1404,15.74195437,14.01022163
1405,16.19931203,0.00000000
1406,15.91425044,15.42438511
1407,16.66907183,13.45883724
1408,17.27054027,15.31051520
1409,17.53660069,12.95633520
1410,5.63442651,2.60773676
1411,8.04735055,0.00000000
1412,14.27427232,1.92593004
1413,14.89673803,10.39007813
1414,19.29843283,14.86345498
1415,17.47212298,4.44352617
1416,17.79807401,11.41913185
1417,16.95340423,10.58241549
1418,16.52858168,9.56372543
1419,16.05146043,4.04628887
1420,17.59301658,15.75744578
1421,16.45486398,14.28039189
1422,17.48885017,16.40609614
1423,17.74614472,13.56524933
1424,2.35213440,0.00000000
1425,6.44521513,0.00000000
1426,11.17876621,2.98131967
1427,15.18217886,9.56331333
1428,19.98710019,12.56051604
1429,17.81846682,4.42272912
1430,18.11686097,13.10433827
1431,17.32997134,14.47249152
1432,17.35164548,8.86760558
1433,16.73789777,2.54244442
1434,18.22572781,15.08547627
1435,16.95951463,12.84685588
1436,17.75136081,14.80007082
1437,18.11953676,15.72594488
1438,0.00000000,9.25544750
1439,8.54949321,0.48140384
1440,3.37944272,0.00000000
1441,15.61038308,10.91655009
1442,19.91005682,15.70002615
1443,15.28712581,15.45040735
1444,18.19575352,15.28569894
1445,17.97891278,6.38042363
1446,17.83053385,14.53899375
1447,16.45648058,6.88440046
1448,17.93117652,7.68803942
1449,18.23635906,13.99357228
1450,18.12867640,16.88140878
1451,18.28542971,11.22657967
1452,13.20142252,0.89007360
1453,12.94813318,9.01003593
1454,7.22737792,0.00000000
1455,11.55988272,7.14569587
1456,17.59112988,7.65463843
1457,14.72615843,6.68153083
1458,15.23702660,13.07188477
1459,17.74338635,3.31266006
1460,17.26959224,10.86068005
1461,16.74488460,15.22076655
1462,18.07571134,16.13111962
1463,18.46734633,11.42071175
1464,17.68220779,16.37689966
1465,17.56906742,12.94813456
1466,14.97525735,16.91813154
1467,15.03007939,16.38107414
1468,16.54288997,15.90877674
1469,14.12897011,7.92625584
1470,15.11852336,0.00000000
1471,14.55109770,10.08021252
1472,15.79412556,5.06004382
1473,17.70353412,0.00000000
1474,4.77877809,14.80427628
1475,15.83901959,4.73912787
1476,15.64142228,15.76578295
1477,18.04983630,0.00000000
1478,17.64305462,12.45366488
1479,17.69898365,6.93552560
1480,16.67831982,13.45270620
1481,16.51118306,14.79171302
1482,16.45261095,15.61403513
1483,14.98020854,7.44296206
1484,0.00000000,0.00000000
1485,0.00000000,0.00000000
1486,0.00000000,0.00000000
1487,0.00000000,0.00000000
1488,0.00000000,0.00000000
1489,0.00000000,0.00000000
1490,0.47657284,0.00000000
1491,0.00000000,0.00000000
1492,0.24858662,0.00000000
1493,0.25430959,0.00000000
1494,1.29920250,0.00000000
1495,1.81285073,0.70062771
1496,1.79958536,0.37617025
1497,0.00000000,0.00000000
1498,0.00000000,0.00000000
1499,0.00000000,0.00000000
1500,0.00000000,0.00000000
1501,0.00000000,0.00000000
1502,0.00000000,0.00000000
1503,0.00000000,0.00000000
1504,0.00000000,0.00000000
1505,0.00000000,0.00000000
1506,0.26840537,0.00000000
1507,0.00000000,0.00000000
1508,1.60825435,0.00000000
1509,1.36868220,0.00000000
1510,1.52869533,0.00000000
1511,0.00000000,0.00000000
1512,0.00000000,0.00000000
1513,0.00000000,0.00000000
1514,0.00000000,0.00000000
1515,0.00000000,0.00000000
1516,0.25574580,0.00000000
1517,0.00000000,0.00000000
1518,0.50152744,0.00000000
1519,0.25581403,0.00000000
1520,0.00000000,0.42898717
1521,0.00000000,0.00000000
1522,1.32123046,0.00000000
1523,1.46518277,0.00000000
1524,0.38590039,0.00000000
1525,11.39595075,0.00000000
1526,0.00000000,0.00000000
1527,0.00000000,0.00000000
1528,0.00000000,0.00000000
1529,5.34755287,0.00000000
1530,14.83515695,0.00000000
1531,14.41149420,0.00000000
1532,16.46829621,1.37573061
1533,13.79621826,0.00000000
1534,0.00000000,15.49489637
1535,15.72149179,6.21544141
1536,14.95569505,1.35181650
1537,16.54621557,2.24281471
1538,17.27368646,7.53163709
1539,11.38052245,7.25174462
1540,19.51195617,2.25000205
1541,10.04890578,0.00000000
1542,15.83705860,0.00000000
1543,15.39899353,0.00000000
1544,15.64469407,10.28753590
1545,16.25484442,5.66815913
1546,16.89380624,3.32158677
1547,16.57910956,8.05910972
1548,17.12039092,6.36512140
1549,16.46754327,4.55430147
1550,17.21199351,12.43112139
1551,7.63518518,15.12955568
1552,16.85969249,13.21183501
1553,15.74035666,7.73901067
1554,19.95200094,8.03830887
1555,17.78435851,4.57233900
1556,17.39695820,2.35068127
1557,16.42607660,1.81794392
1558,15.93677143,5.55803863
1559,16.82746873,13.76990236
1560,16.37670465,0.00000000
1561,16.94535817,10.20288253
1562,16.55114766,9.58622209
1563,17.50934138,12.96498036
1564,17.72825815,14.81085986
1565,17.43377166,14.20237995
1566,17.34088915,13.19699664
1567,15.85542012,10.04528612
1568,20.06514148,4.76921064
1569,18.06168251,3.98415133
1570,17.78602026,0.13710818
1571,16.89313089,8.62347069
1572,16.71990622,11.58585937
1573,16.88852061,4.17485515
1574,16.67287314,11.71720850
1575,17.20465951,7.99780512
1576,17.28731604,12.24767330
1577,17.87270272,8.65825303
1578,9.94797341,0.00000000
1579,17.58425621,14.22313080
1580,17.43536345,8.02248950
1581,16.04632962,8.47306596
1582,19.48150011,13.20077944
1583,18.01271620,5.00709914
1584,18.22292765,0.31629352
1585,17.53727949,11.65446955
1586,17.29301221,10.37298164
1587,17.22789196,0.39037060
1588,17.21249509,8.94235437
1589,17.59930625,7.77232853
1590,17.81792629,12.46342312
1591,18.16480768,9.84083027
1592,4.11912734,15.23067370
1593,9.98165395,0.00000000
1594,14.16224499,1.37854949
1595,16.41623973,8.01031299
1596,20.52418690,13.94883166
1597,17.70058296,4.54682759
1598,18.35065843,5.31557870
1599,17.87520863,7.87652895
1600,17.83770096,8.45894723
1601,4.96355431,13.57676169
1602,17.37357595,9.19237671
1603,17.82597748,9.80483407
1604,17.94858754,14.14592528
1605,18.37870860,2.36515092
1606,14.77658998,4.43260959
1607,11.39166453,0.00000000
1608,13.48259641,0.00000000
1609,16.42071631,8.61898376
1610,18.42788031,1.33223611
1611,15.48675066,1.27219072
1612,16.08137042,4.27840591
1613,17.51609722,5.01677123
1614,17.91928270,10.94466898
1615,15.05642834,11.96071329
1616,17.00124211,0.00000000
1617,18.00451434,7.80895324
1618,17.66539801,12.99300073
1619,16.83761649,10.08436529
1620,8.18007643,0.00000000
1621,15.97068650,5.47257033
1622,16.32051145,9.17228478
1623,5.28075999,10.76223598
1624,10.43870291,6.92533608
1625,12.07894344,9.41265088
1626,15.36741824,4.81351652
1627,16.42793179,3.53330365
1628,13.77779807,3.73580159
1629,14.63275873,6.01590706
1630,15.31129294,14.42271558
1631,15.84517958,6.13896771
1632,16.52804412,13.16662128
1633,17.19660092,12.60351695
1634,14.99322659,13.46106584
1635,15.49774250,13.71637627
1636,16.25834836,14.69177931
1637,14.00040889,6.94738544
1638,13.34042189,0.00000000
1639,14.70654650,2.45237104
1640,13.15849961,0.00000000
1641,14.47945050,0.44377542
1642,13.94266711,0.00000000
1643,13.04748380,3.89111951
1644,14.98219900,8.42076506
1645,3.67885115,9.87707539
1646,16.77746214,7.85824461
1647,16.45241730,1.68767225
1648,16.34882169,14.36078081
1649,15.75493105,13.15262290
1650,15.90907269,6.50528327
1651,11.75282282,5.56554942
1652,0.00000000,0.00000000
1653,0.00000000,0.00000000
1654,0.00000000,0.00000000
1655,0.00000000,0.00000000
1656,0.00000000,0.00000000
1657,0.00000000,0.00000000
1658,0.00000000,0.00000000
1659,0.00000000,0.00000000
1660,0.44255895,0.00000000
1661,0.26780132,0.00000000
1662,0.23036160,1.62222858
1663,0.21820200,1.12494476
1664,1.72310189,0.25781185
1665,0.00000000,0.00000000
1666,0.00000000,0.00000000
1667,0.00000000,0.00000000
1668,0.00000000,0.00000000
1669,0.00000000,0.00000000
1670,0.00000000,0.00000000
1671,0.00000000,0.00000000
1672,0.00000000,0.00000000
1673,0.00000000,0.00000000
1674,0.45778541,0.00000000
1675,0.00000000,0.00000000
1676,1.32569072,0.00000000
1677,0.23881001,0.91637636
1678,1.68371715,0.00000000
1679,0.25788370,0.00000000
1680,0.00000000,0.00000000
1681,0.00000000,0.00000000
1682,0.00000000,0.00000000
1683,0.00000000,0.00000000
1684,0.00000000,0.00000000
1685,0.00000000,0.00000000
1686,0.00000000,0.00000000
1687,0.25279398,0.00000000
1688,0.67611118,0.00000000
1689,0.00000000,0.00000000
1690,0.00000000,0.00000000
1691,0.00000000,0.00000000
1692,0.00000000,0.00000000
1693,0.00000000,0.00000000
1694,0.00000000,0.00000000
1695,0.00000000,0.00000000
1696,0.00000000,0.00000000
1697,0.00000000,0.00000000
1698,4.68421258,0.00000000
1699,4.35098729,0.00000000
1700,14.63937616,0.00000000
1701,2.23518807,0.00000000
1702,12.90477226,0.00000000
1703,12.12285943,2.02264582
1704,11.35179119,0.00000000
1705,16.00155362,0.00000000
1706,16.95164168,2.80096799
1707,10.69086795,1.84013435
1708,0.00000000,0.00000000
1709,0.00000000,0.00000000
1710,3.76111445,0.00000000
1711,12.73786176,0.00000000
1712,15.79415355,3.11856312
1713,16.03982656,3.06872211
1714,17.14845493,5.05272214
1715,15.94064016,3.45052923
1716,17.31750183,0.00000000
1717,16.66344680,1.22718577
1718,17.28243472,6.20040432
1719,15.91466016,6.34214267
1720,17.13738121,10.51471932
1721,16.00258200,5.79410391
1722,20.34842471,-7.46484085
1723,17.87735609,-5.94344221
1724,16.66995915,0.37838025
1725,16.28439306,2.75826672
1726,16.22575117,4.01514202
1727,16.67304869,10.13173138
1728,2.62878194,10.59579242
1729,17.05613682,4.21376223
1730,17.12334121,1.53298349
1731,17.58309575,9.27778977
1732,17.83224589,9.63576656
1733,17.05677594,10.05931007
1734,17.19019705,11.21565849
1735,15.09303105,7.53652487
1736,19.75136180,-17.33854015
1737,18.01841685,-11.00519797
1738,17.73338320,-4.73109380
1739,16.74825273,2.73262726
1740,16.37402699,6.88896169
1741,17.15928835,6.11102884
1742,15.25497871,4.67881003
1743,17.21408305,5.75485776
1744,17.36689830,11.69810884
1745,17.73632552,8.97916225
1746,17.71828892,8.19156295
1747,17.38507138,12.73159777
1748,17.46711738,10.24512689
1749,16.41401985,5.47274011
1750,19.58286709,-8.87636105
1751,17.76123292,-9.37805387
1752,17.65016334,-4.69331883
1753,17.16682966,0.30142061
1754,17.16667724,10.44272972
1755,17.05644545,2.48626316
1756,17.14514705,2.17871464
1757,17.54679727,6.26992113
1758,17.37493410,10.26626828
1759,17.59303274,5.78675695
1760,12.23963137,0.00000000
1761,17.33916159,9.90664120
1762,17.31923783,9.04070923
1763,16.38246529,6.49709145
1764,19.21962189,-0.71460805
1765,17.39614198,-2.98523665
1766,17.08469595,-6.69526954
1767,16.59308703,2.93409619
1768,17.29666790,5.82471844
1769,17.06597921,5.13615469
1770,17.13251401,1.47750957
1771,17.44038555,6.12538942
1772,17.18826642,10.59847798
1773,17.09453306,5.60645629
1774,7.83105714,0.00000000
1775,16.36120557,8.87861605
1776,16.68720952,6.79601097
1777,15.99743068,7.17273288
1778,11.29454908,-8.91599827
1779,14.59857796,-16.43350482
1780,15.29600370,-6.28477976
1781,16.12583343,0.63671149
1782,13.71503631,2.21853916
1783,15.83721668,3.26745174
1784,15.74822581,8.07856894
1785,16.91253293,7.86025418
1786,16.61702487,11.93212643
1787,16.78577068,10.56325366
1788,14.15616008,4.99474352
1789,15.56390156,11.77094052
1790,16.14380911,10.20029857
1791,14.77604428,-0.62507969
1792,3.76176924,-3.38981619
1793,8.18849726,-3.49039001
1794,1.48296428,-5.46434092
1795,13.26490417,1.29486657
1796,11.70996008,6.32983270
1797,12.84370403,5.18584170
1798,13.75158285,10.04832980
1799,8.61145589,1.89400404
1800,14.86275288,6.93366535
1801,13.96769049,7.01952173
1802,15.90770586,9.77828765
1803,15.04179860,10.59248473
1804,15.66334288,10.05008758
1805,2.24506746,8.78487905
1806,2.51624688,-4.58490257
1807,-17.62523244,-18.98806234
1808,-7.30253444,-12.03322922
1809,11.79892696,0.00000000
1810,11.98338766,0.00000000
1811,13.05088826,2.22206714
1812,14.66901961,0.15877963
1813,8.24295389,0.67019741
1814,14.18206036,5.10681805
1815,13.91176757,-1.37018951
1816,14.69539346,-1.77335128
1817,14.57063845,4.53889602
1818,12.34347583,0.78733903
1819,9.05702347,1.44090352
1820,0.00000000,0.00000000
1821,0.00000000,0.00000000
1822,0.00000000,0.00000000
1823,0.00000000,0.00000000
1824,0.00000000,0.00000000
1825,0.00000000,0.00000000
1826,0.00000000,0.00000000
1827,0.41422820,0.00000000
1828,0.00000000,0.00000000
1829,0.57236448,0.00000000
1830,-2.86738730,0.00000000
1831,0.46847119,0.00000000
1832,1.85130036,0.57538462
1833,0.00000000,0.00000000
1834,0.00000000,0.00000000
1835,0.00000000,0.00000000
1836,0.00000000,0.00000000
1837,0.00000000,0.00000000
1838,0.00000000,0.00000000
1839,0.00000000,0.00000000
1840,0.00000000,0.00000000
1841,0.23477000,0.00000000
1842,0.00000000,0.00000000
1843,0.23680426,0.00000000
1844,1.08465499,0.20808032
1845,1.42764196,0.83085114
1846,0.49357159,0.00000000
1847,0.21190999,0.00000000
1848,0.00000000,0.00000000
1849,0.00000000,0.00000000
1850,0.00000000,0.00000000
1851,0.00000000,0.00000000
1852,0.00000000,0.00000000
1853,0.00000000,0.00000000
1854,0.00000000,0.00000000
1855,0.00000000,0.00000000
1856,0.28684595,0.00000000
1857,0.00000000,0.00000000
1858,0.00000000,0.00000000
1859,0.00000000,0.00000000
1860,0.00000000,0.00000000
1861,0.00000000,0.00000000
1862,0.00000000,0.00000000
1863,0.00000000,0.00000000
1864,0.00000000,0.00000000
1865,0.00000000,0.00000000
1866,2.04491208,0.00000000
1867,0.65137551,0.00000000
1868,9.43748031,0.00000000
1869,0.39442608,0.00000000
1870,4.88649065,0.00000000
1871,1.26503502,0.00000000
1872,6.98587267,0.00000000
1873,14.34981960,0.32620998
1874,13.65864584,0.00000000
1875,10.87913627,1.14339567
1876,0.00000000,0.00000000
1877,0.00000000,0.00000000
1878,0.00000000,0.00000000
1879,6.44871840,0.00000000
1880,15.81179461,1.51841901
1881,16.09964173,0.69416403
1882,16.90036223,4.11957826
1883,16.30630095,0.00000000
1884,16.98162624,2.21459539
1885,16.35947966,0.38978985
1886,16.91200658,0.00000000
1887,15.65792653,1.83567918
1888,16.89606283,7.09738198
1889,12.78437504,1.62820012
1890,14.99361793,0.00000000
1891,8.25449872,0.00000000
1892,9.78695271,-0.24138483
1893,13.97822480,0.00000000
1894,16.01328850,2.96763074
1895,16.59169141,1.39926980
1896,15.70861363,0.64835782
1897,15.90781986,1.75710049
1898,16.79922829,0.91429330
1899,16.93182877,-1.27193600
1900,17.21190920,4.28427092
1901,16.70247615,1.66990886
1902,16.97845210,5.14188632
1903,15.61518270,-1.70959448
1904,18.81158023,-17.45497783
1905,17.49447555,-12.19777158
1906,14.56595895,0.00000000
1907,15.67164535,2.23458625
1908,15.80240074,-0.14537067
1909,16.40634969,3.02599312
1910,15.94103715,5.28316314
1911,16.91926830,2.97401828
1912,16.91079001,4.14377681
1913,17.28768273,7.81252770
1914,17.28683057,4.03857526
1915,17.20140397,5.79884743
1916,16.84477385,5.05957755
1917,13.82114367,-0.49465971
1918,18.33357560,-31.62356969
